Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Mitotic Slime,5.0,['Green'],['G'],None,['Creature'],['Ooze'],Rare,M11,4,4,None,"When Mitotic Slime dies, create two 2/2 green Ooze creature tokens. They have ""When this creature dies, create two 1/1 green Ooze creature tokens."""
Rootbound Crag,0.0,None,"['G', 'R']",None,['Land'],None,Rare,M11,None,None,None,Rootbound Crag enters the battlefield tapped unless you control a Mountain or a Forest.\n{T}: Add {R} or {G}.
Llanowar Elves,1.0,['Green'],['G'],None,['Creature'],"['Elf', 'Druid']",Common,M11,1,1,None,{T}: Add {G}.
Mystifying Maze,0.0,None,None,None,['Land'],None,Rare,M11,None,None,None,"{T}: Add {C}.\n{4}, {T}: Exile target attacking creature an opponent controls. At the beginning of the next end step, return it to the battlefield tapped under its owner's control."
Leyline of Vitality,4.0,['Green'],['G'],None,['Enchantment'],None,Rare,M11,None,None,None,"If Leyline of Vitality is in your opening hand, you may begin the game with it on the battlefield.\nCreatures you control get +0/+1.\nWhenever a creature enters the battlefield under your control, you may gain 1 life."
Glacial Fortress,0.0,None,"['U', 'W']",None,['Land'],None,Rare,M11,None,None,None,Glacial Fortress enters the battlefield tapped unless you control a Plains or an Island.\n{T}: Add {W} or {U}.
Hunters' Feast,4.0,['Green'],['G'],None,['Sorcery'],None,Common,M11,None,None,None,Any number of target players each gain 6 life.
Drowned Catacomb,0.0,None,"['B', 'U']",None,['Land'],None,Rare,M11,None,None,None,Drowned Catacomb enters the battlefield tapped unless you control an Island or a Swamp.\n{T}: Add {U} or {B}.
Hornet Sting,1.0,['Green'],['G'],None,['Instant'],None,Common,M11,None,None,None,Hornet Sting deals 1 damage to any target.
Dragonskull Summit,0.0,None,"['B', 'R']",None,['Land'],None,Rare,M11,None,None,None,Dragonskull Summit enters the battlefield tapped unless you control a Swamp or a Mountain.\n{T}: Add {B} or {R}.
Greater Basilisk,5.0,['Green'],['G'],None,['Creature'],['Basilisk'],Common,M11,3,5,None,Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Wurm's Tooth,2.0,None,None,None,['Artifact'],None,Uncommon,M11,None,None,None,"Whenever a player casts a green spell, you may gain 1 life."
Giant Spider,4.0,['Green'],['G'],None,['Creature'],['Spider'],Common,M11,2,4,None,Reach (This creature can block creatures with flying.)
Whispersilk Cloak,3.0,None,None,None,['Artifact'],['Equipment'],Uncommon,M11,None,None,None,Equipped creature can't be blocked and has shroud. (It can't be the target of spells or abilities.)\nEquip {2}
Giant Growth,1.0,['Green'],['G'],None,['Instant'],None,Common,M11,None,None,None,Target creature gets +3/+3 until end of turn.
Warlord's Axe,3.0,None,None,None,['Artifact'],['Equipment'],Uncommon,M11,None,None,None,Equipped creature gets +3/+1.\nEquip {4} ({4}: Attach to target creature you control. Equip only as a sorcery.)
Garruk's Packleader,5.0,['Green'],['G'],None,['Creature'],['Beast'],Uncommon,M11,4,4,None,"Whenever another creature with power 3 or greater enters the battlefield under your control, you may draw a card."
Voltaic Key,1.0,None,None,None,['Artifact'],None,Uncommon,M11,None,None,None,"{1}, {T}: Untap target artifact."
Garruk's Companion,2.0,['Green'],['G'],None,['Creature'],['Beast'],Common,M11,3,2,None,Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
Triskelion,6.0,None,None,None,"['Artifact', 'Creature']",['Construct'],Rare,M11,1,1,None,Triskelion enters the battlefield with three +1/+1 counters on it.\nRemove a +1/+1 counter from Triskelion: It deals 1 damage to any target.
Garruk Wildspeaker,4.0,['Green'],['G'],['Legendary'],['Planeswalker'],['Garruk'],Mythic,M11,None,None,3,[+1]: Untap two target lands.\n[−1]: Create a 3/3 green Beast creature token.\n[−4]: Creatures you control get +3/+3 and gain trample until end of turn.
Temple Bell,3.0,None,None,None,['Artifact'],None,Rare,M11,None,None,None,{T}: Each player draws a card.
Gaea's Revenge,7.0,['Green'],['G'],None,['Creature'],['Elemental'],Mythic,M11,8,5,None,This spell can't be countered.\nHaste\nGaea's Revenge can't be the target of nongreen spells or abilities from nongreen sources.
Brittle Effigy,1.0,None,None,None,['Artifact'],None,Rare,M11,None,None,None,"{4}, {T}, Exile Brittle Effigy: Exile target creature."
Fog,1.0,['Green'],['G'],None,['Instant'],None,Common,M11,None,None,None,Prevent all combat damage that would be dealt this turn.
Sorcerer's Strongbox,4.0,None,None,None,['Artifact'],None,Uncommon,M11,None,None,None,"{2}, {T}: Flip a coin. If you win the flip, sacrifice Sorcerer's Strongbox and draw three cards."
Fauna Shaman,2.0,['Green'],['G'],None,['Creature'],"['Elf', 'Shaman']",Rare,M11,2,2,None,"{G}, {T}, Discard a creature card: Search your library for a creature card, reveal it, put it into your hand, then shuffle."
Stone Golem,5.0,None,None,None,"['Artifact', 'Creature']",['Golem'],Uncommon,M11,4,4,None,None
Elvish Archdruid,3.0,['Green'],['G'],None,['Creature'],"['Elf', 'Druid']",Rare,M11,2,2,None,Other Elf creatures you control get +1/+1.\n{T}: Add {G} for each Elf you control.
Sword of Vengeance,3.0,None,None,None,['Artifact'],['Equipment'],Rare,M11,None,None,None,"Equipped creature gets +2/+0 and has first strike, vigilance, trample, and haste.\nEquip {3}"
Duskdale Wurm,7.0,['Green'],['G'],None,['Creature'],['Wurm'],Uncommon,M11,7,7,None,Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
Steel Overseer,2.0,None,None,None,"['Artifact', 'Creature']",['Construct'],Rare,M11,1,1,None,{T}: Put a +1/+1 counter on each artifact creature you control.
Dryad's Favor,1.0,['Green'],['G'],None,['Enchantment'],['Aura'],Common,M11,None,None,None,Enchant creature\nEnchanted creature has forestwalk. (It can't be blocked as long as defending player controls a Forest.)
Platinum Angel,7.0,None,None,None,"['Artifact', 'Creature']",['Angel'],Mythic,M11,4,4,None,Flying\nYou can't lose the game and your opponents can't win the game.
Cultivate,3.0,['Green'],['G'],None,['Sorcery'],None,Common,M11,None,None,None,"Search your library for up to two basic land cards, reveal those cards, put one onto the battlefield tapped and the other into your hand, then shuffle."
Ornithopter,0.0,None,None,None,"['Artifact', 'Creature']",['Thopter'],Uncommon,M11,0,2,None,Flying
Cudgel Troll,4.0,['Green'],['G'],None,['Creature'],['Troll'],Uncommon,M11,4,3,None,"{G}: Regenerate Cudgel Troll. (The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)"
Kraken's Eye,2.0,None,None,None,['Artifact'],None,Uncommon,M11,None,None,None,"Whenever a player casts a blue spell, you may gain 1 life."
Brindle Boar,3.0,['Green'],['G'],None,['Creature'],['Boar'],Common,M11,2,2,None,Sacrifice Brindle Boar: You gain 4 life.
Gargoyle Sentinel,3.0,None,None,None,"['Artifact', 'Creature']",['Gargoyle'],Uncommon,M11,3,3,None,"Defender (This creature can't attack.)\n{3}: Until end of turn, Gargoyle Sentinel loses defender and gains flying."
Birds of Paradise,1.0,['Green'],['G'],None,['Creature'],['Bird'],Rare,M11,0,1,None,Flying\n{T}: Add one mana of any color.
Juggernaut,4.0,None,None,None,"['Artifact', 'Creature']",['Juggernaut'],Uncommon,M11,5,3,None,Juggernaut attacks each combat if able.\nJuggernaut can't be blocked by Walls.
Back to Nature,2.0,['Green'],['G'],None,['Instant'],None,Uncommon,M11,None,None,None,Destroy all enchantments.
Jinxed Idol,2.0,None,None,None,['Artifact'],None,Rare,M11,None,None,None,"At the beginning of your upkeep, Jinxed Idol deals 2 damage to you.\nSacrifice a creature: Target opponent gains control of Jinxed Idol."
Awakener Druid,3.0,['Green'],['G'],None,['Creature'],"['Human', 'Druid']",Uncommon,M11,1,1,None,"When Awakener Druid enters the battlefield, target Forest becomes a 4/5 green Treefolk creature for as long as Awakener Druid remains on the battlefield. It's still a land."
Crystal Ball,3.0,None,None,None,['Artifact'],None,Uncommon,M11,None,None,None,"{1}, {T}: Scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)"
Autumn's Veil,1.0,['Green'],['G'],None,['Instant'],None,Uncommon,M11,None,None,None,"Spells you control can't be countered by blue or black spells this turn, and creatures you control can't be the targets of blue or black spells this turn."
Angel's Feather,2.0,None,None,None,['Artifact'],None,Uncommon,M11,None,None,None,"Whenever a player casts a white spell, you may gain 1 life."
Acidic Slime,5.0,['Green'],['G'],None,['Creature'],['Ooze'],Uncommon,M11,2,2,None,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)\nWhen Acidic Slime enters the battlefield, destroy target artifact, enchantment, or land."
Elixir of Immortality,1.0,None,None,None,['Artifact'],None,Uncommon,M11,None,None,None,"{2}, {T}: You gain 5 life. Shuffle Elixir of Immortality and your graveyard into their owner's library."
Wild Evocation,6.0,['Red'],['R'],None,['Enchantment'],None,Rare,M11,None,None,None,"At the beginning of each player's upkeep, that player reveals a card at random from their hand. If it's a land card, the player puts it onto the battlefield. Otherwise, the player casts it without paying its mana cost if able."
Dragon's Claw,2.0,None,None,None,['Artifact'],None,Uncommon,M11,None,None,None,"Whenever a player casts a red spell, you may gain 1 life."
Vulshok Berserker,4.0,['Red'],['R'],None,['Creature'],"['Human', 'Berserker']",Common,M11,3,2,None,Haste (This creature can attack and {T} as soon as it comes under your control.)
Demon's Horn,2.0,None,None,None,['Artifact'],None,Uncommon,M11,None,None,None,"Whenever a player casts a black spell, you may gain 1 life."
