Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Rune-Scarred Demon,7.0,['Black'],['B'],None,['Creature'],['Demon'],Rare,M12,6,6,None,"Flying\nWhen Rune-Scarred Demon enters the battlefield, search your library for a card, put it into your hand, then shuffle."
Stampeding Rhino,5.0,['Green'],['G'],None,['Creature'],['Rhino'],Common,M12,4,4,None,Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
Smallpox,2.0,['Black'],['B'],None,['Sorcery'],None,Uncommon,M12,None,None,None,"Each player loses 1 life, discards a card, sacrifices a creature, then sacrifices a land."
Skinshifter,2.0,['Green'],['G'],None,['Creature'],"['Human', 'Shaman']",Rare,M12,1,1,None,"{G}: Choose one. Activate only once each turn.\n• Until end of turn, Skinshifter becomes a Rhino with base power and toughness 4/4 and gains trample.\n• Until end of turn, Skinshifter becomes a Bird with base power and toughness 2/2 and gains flying.\n• Until end of turn, Skinshifter becomes a Plant with base power and toughness 0/8."
Sengir Vampire,5.0,['Black'],['B'],None,['Creature'],['Vampire'],Uncommon,M12,4,4,None,"Flying (This creature can't be blocked except by creatures with flying or reach.)\nWhenever a creature dealt damage by Sengir Vampire this turn dies, put a +1/+1 counter on Sengir Vampire."
Sacred Wolf,3.0,['Green'],['G'],None,['Creature'],['Wolf'],Common,M12,3,1,None,Hexproof (This creature can't be the target of spells or abilities your opponents control.)
Monomania,5.0,['Black'],['B'],None,['Sorcery'],None,Rare,M12,None,None,None,Target player chooses a card in their hand and discards the rest.
Mind Rot,3.0,['Black'],['B'],None,['Sorcery'],None,Common,M12,None,None,None,Target player discards two cards.
Runeclaw Bear,2.0,['Green'],['G'],None,['Creature'],['Bear'],Common,M12,2,2,None,None
Royal Assassin,3.0,['Black'],['B'],None,['Creature'],"['Human', 'Assassin']",Rare,M12,1,1,None,{T}: Destroy target tapped creature.
Rites of Flourishing,3.0,['Green'],['G'],None,['Enchantment'],None,Rare,M12,None,None,None,"At the beginning of each player's draw step, that player draws an additional card.\nEach player may play an additional land on each of their turns."
Reassembling Skeleton,2.0,['Black'],['B'],None,['Creature'],"['Skeleton', 'Warrior']",Uncommon,M12,1,1,None,{1}{B}: Return Reassembling Skeleton from your graveyard to the battlefield tapped.
Reclaim,1.0,['Green'],['G'],None,['Instant'],None,Common,M12,None,None,None,Put target card from your graveyard on top of your library.
