Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Shrapnel Blast,2.0,['Red'],['R'],None,['Instant'],None,Uncommon,WC04,None,None,None,"As an additional cost to cast this spell, sacrifice an artifact.\nShrapnel Blast deals 5 damage to any target."
Plains,0.0,None,['W'],['Basic'],['Land'],['Plains'],Common,WC04,None,None,None,({T}: Add {W}.)
Plow Under,5.0,['Green'],['G'],None,['Sorcery'],None,Rare,WC04,None,None,None,Put two target lands on top of their owners' libraries.
Plains,0.0,None,['W'],['Basic'],['Land'],['Plains'],Common,WC04,None,None,None,({T}: Add {W}.)
Wing Shards,3.0,['White'],['W'],None,['Instant'],None,Uncommon,WC04,None,None,None,"Target player sacrifices an attacking creature.\nStorm (When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies.)"
Plains,0.0,None,['W'],['Basic'],['Land'],['Plains'],Common,WC04,None,None,None,({T}: Add {W}.)
Talisman of Dominance,2.0,None,"['B', 'U']",None,['Artifact'],None,Uncommon,WC04,None,None,None,{T}: Add {C}.\n{T}: Add {U} or {B}. Talisman of Dominance deals 1 damage to you.
Fabricate,3.0,['Blue'],['U'],None,['Sorcery'],None,Uncommon,WC04,None,None,None,"Search your library for an artifact card, reveal it, put it into your hand, then shuffle."
Flooded Strand,0.0,None,None,None,['Land'],None,Rare,WC04,None,None,None,"{T}, Pay 1 life, Sacrifice Flooded Strand: Search your library for a Plains or Island card, put it onto the battlefield, then shuffle."
Pentad Prism,2.0,None,None,None,['Artifact'],None,Common,WC04,None,None,None,Sunburst (This enters the battlefield with a charge counter on it for each color of mana spent to cast it.)\nRemove a charge counter from Pentad Prism: Add one mana of any color.
Ancient Den,0.0,None,['W'],None,"['Artifact', 'Land']",None,Common,WC04,None,None,None,{T}: Add {W}.
Krark-Clan Ironworks,4.0,None,None,None,['Artifact'],None,Rare,WC04,None,None,None,Sacrifice an artifact: Add {C}{C}.
Circle of Protection: Red,2.0,['White'],['W'],None,['Enchantment'],None,Uncommon,WC04,None,None,None,"{1}: The next time a red source of your choice would deal damage to you this turn, prevent that damage."
Cloudpost,0.0,None,None,None,['Land'],['Locus'],Common,WC04,None,None,None,Cloudpost enters the battlefield tapped.\n{T}: Add {C} for each Locus on the battlefield.
Viridian Shaman,3.0,['Green'],['G'],None,['Creature'],"['Elf', 'Shaman']",Uncommon,WC04,2,2,None,"When Viridian Shaman enters the battlefield, destroy target artifact."
