Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Cursed Totem,2.0,None,None,None,['Artifact'],None,Rare,WC00,None,None,None,Activated abilities of creatures can't be activated.
Replenish,4.0,['White'],['W'],None,['Sorcery'],None,Rare,WC00,None,None,None,Return all enchantment cards from your graveyard to the battlefield. (Auras with nothing to enchant remain in your graveyard.)
Pattern of Rebirth,4.0,['Green'],['G'],None,['Enchantment'],['Aura'],Rare,WC00,None,None,None,"Enchant creature\nWhen enchanted creature dies, that creature's controller may search their library for a creature card, put that card onto the battlefield, then shuffle."
Whetstone,3.0,None,None,None,['Artifact'],None,Rare,WC00,None,None,None,{3}: Each player mills two cards.
Uktabi Orangutan,3.0,['Green'],['G'],None,['Creature'],['Ape'],Uncommon,WC00,2,2,None,"When Uktabi Orangutan enters the battlefield, destroy target artifact."
Confiscate,6.0,['Blue'],['U'],None,['Enchantment'],['Aura'],Uncommon,WC00,None,None,None,Enchant permanent\nYou control enchanted permanent.
Energy Flux,3.0,['Blue'],['U'],None,['Enchantment'],None,Uncommon,WC00,None,None,None,"All artifacts have ""At the beginning of your upkeep, sacrifice this artifact unless you pay {2}."""
Priest of Titania,2.0,['Green'],['G'],None,['Creature'],"['Elf', 'Druid']",Common,WC00,1,1,None,{T}: Add {G} for each Elf on the battlefield.
Saproling Cluster,2.0,['Green'],['G'],None,['Enchantment'],None,Rare,WC00,None,None,None,"{1}, Discard a card: Create a 1/1 green Saproling creature token. Any player may activate this ability."
Opalescence,4.0,['White'],['W'],None,['Enchantment'],None,Rare,WC00,None,None,None,Each other non-Aura enchantment is a creature in addition to its other types and has base power and base toughness each equal to its mana value.
Yawgmoth's Will,3.0,['Black'],['B'],None,['Sorcery'],None,Rare,WC00,None,None,None,"Until end of turn, you may play lands and cast spells from your graveyard.\nIf a card would be put into your graveyard from anywhere this turn, exile that card instead."
Yawgmoth's Bargain,6.0,['Black'],['B'],None,['Enchantment'],None,Rare,WC00,None,None,None,Skip your draw step.\nPay 1 life: Draw a card.
Worship,4.0,['White'],['W'],None,['Enchantment'],None,Rare,WC00,None,None,None,"If you control a creature, damage that would reduce your life total to less than 1 reduces it to 1 instead."
Armageddon,4.0,['White'],['W'],None,['Sorcery'],None,Rare,WC00,None,None,None,Destroy all lands.
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,WC00,None,None,None,({T}: Add {G}.)
Serra Avatar,7.0,['White'],['W'],None,['Creature'],['Avatar'],Rare,WC00,*,*,None,"Serra Avatar's power and toughness are each equal to your life total.\nWhen Serra Avatar is put into a graveyard from anywhere, shuffle it into its owner's library."
Phyrexian Tower,0.0,None,['B'],['Legendary'],['Land'],None,Rare,WC00,None,None,None,"{T}: Add {C}.\n{T}, Sacrifice a creature: Add {B}{B}."
Mountain,0.0,None,['R'],['Basic'],['Land'],['Mountain'],Common,WC00,None,None,None,({T}: Add {R}.)
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,WC00,None,None,None,({T}: Add {G}.)
Thran Quarry,0.0,None,None,None,['Land'],None,Rare,WC00,None,None,None,"At the beginning of the end step, if you control no creatures, sacrifice Thran Quarry.\n{T}: Add one mana of any color."
Karplusan Forest,0.0,None,"['G', 'R']",None,['Land'],None,Rare,WC00,None,None,None,{T}: Add {C}.\n{T}: Add {R} or {G}. Karplusan Forest deals 1 damage to you.
