Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Grindclock,2.0,None,None,None,['Artifact'],None,Rare,M15,None,None,None,"{T}: Put a charge counter on Grindclock.\n{T}: Target player mills X cards, where X is the number of charge counters on Grindclock."
Sunblade Elf,1.0,['Green'],"['G', 'W']",None,['Creature'],"['Elf', 'Warrior']",Uncommon,M15,1,1,None,Sunblade Elf gets +1/+1 as long as you control a Plains.\n{4}{W}: Creatures you control get +1/+1 until end of turn.
Brawler's Plate,3.0,None,None,None,['Artifact'],['Equipment'],Uncommon,M15,None,None,None,Equipped creature gets +2/+2 and has trample. (It can deal excess combat damage to the player or planeswalker it's attacking.)\nEquip {4} ({4}: Attach to target creature you control. Equip only as a sorcery.)
Wall of Frost,3.0,['Blue'],['U'],None,['Creature'],['Wall'],Uncommon,M15,0,7,None,"Defender\nWhenever Wall of Frost blocks a creature, that creature doesn't untap during its controller's next untap step."
The Chain Veil,4.0,None,None,['Legendary'],['Artifact'],None,Mythic,M15,None,None,None,"At the beginning of your end step, if you didn't activate a loyalty ability of a planeswalker this turn, you lose 2 life.\n{4}, {T}: For each planeswalker you control, you may activate one of its loyalty abilities once this turn as though none of its loyalty abilities have been activated this turn."
Ornithopter,0.0,None,None,None,"['Artifact', 'Creature']",['Thopter'],Common,M15,0,2,None,Flying
Gargoyle Sentinel,3.0,None,None,None,"['Artifact', 'Creature']",['Gargoyle'],Uncommon,M15,3,3,None,"Defender (This creature can't attack.)\n{3}: Until end of turn, Gargoyle Sentinel loses defender and gains flying."
Bronze Sable,2.0,None,None,None,"['Artifact', 'Creature']",['Sable'],Common,M15,2,1,None,None
Avarice Amulet,4.0,None,None,None,['Artifact'],['Equipment'],Rare,M15,None,None,None,"Equipped creature gets +2/+0 and has vigilance and ""At the beginning of your upkeep, draw a card.""\nWhenever equipped creature dies, target opponent gains control of Avarice Amulet.\nEquip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)"
Sliver Hivelord,5.0,"['Black', 'Green', 'Red', 'Blue', 'White']","['B', 'G', 'R', 'U', 'W']",['Legendary'],['Creature'],['Sliver'],Mythic,M15,5,5,None,"Sliver creatures you control have indestructible. (Damage and effects that say ""destroy"" don't destroy them.)"
"Garruk, Apex Predator",7.0,"['Black', 'Green']","['B', 'G']",['Legendary'],['Planeswalker'],['Garruk'],Mythic,M15,None,None,5,"[+1]: Destroy another target planeswalker.\n[+1]: Create a 3/3 black Beast creature token with deathtouch.\n[−3]: Destroy target creature. You gain life equal to its toughness.\n[−8]: Target opponent gets an emblem with ""Whenever a creature attacks you, it gets +5/+5 and gains trample until end of turn."""
Obelisk of Urd,6.0,None,None,None,['Artifact'],None,Rare,M15,None,None,None,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)\nAs Obelisk of Urd enters the battlefield, choose a creature type.\nCreatures you control of the chosen type get +2/+2."
Vineweft,1.0,['Green'],['G'],None,['Enchantment'],['Aura'],Common,M15,None,None,None,Enchant creature\nEnchanted creature gets +1/+1.\n{4}{G}: Return Vineweft from your graveyard to your hand.
"Yisan, the Wanderer Bard",3.0,['Green'],['G'],['Legendary'],['Creature'],"['Human', 'Rogue', 'Bard']",Rare,M15,2,3,None,"{2}{G}, {T}, Put a verse counter on Yisan, the Wanderer Bard: Search your library for a creature card with mana value equal to the number of verse counters on Yisan, put it onto the battlefield, then shuffle."
