Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Experiment One,1.0,['Green'],['G'],None,['Creature'],"['Human', 'Ooze']",Rare,F13,1,1,None,"Evolve (Whenever a creature enters the battlefield under your control, if that creature has greater power or toughness than this creature, put a +1/+1 counter on this creature.)\nRemove two +1/+1 counters from Experiment One: Regenerate Experiment One."
Izzet Charm,2.0,"['Red', 'Blue']","['R', 'U']",None,['Instant'],None,Rare,F13,None,None,None,"Choose one —\n• Counter target noncreature spell unless its controller pays {2}.\n• Izzet Charm deals 2 damage to target creature.\n• Draw two cards, then discard two cards."
Farseek,2.0,['Green'],['G'],None,['Sorcery'],None,Rare,F13,None,None,None,"Search your library for a Plains, Island, Swamp, or Mountain card, put it onto the battlefield tapped, then shuffle."
Searing Spear,2.0,['Red'],['R'],None,['Instant'],None,Rare,F13,None,None,None,Searing Spear deals 3 damage to any target.
Dimir Charm,2.0,"['Black', 'Blue']","['B', 'U']",None,['Instant'],None,Rare,F13,None,None,None,Choose one —\n• Counter target sorcery spell.\n• Destroy target creature with power 2 or less.\n• Look at the top three cards of target player's library. Put one back and the rest into that player's graveyard.
Judge's Familiar,1.0,"['Blue', 'White']","['U', 'W']",None,['Creature'],['Bird'],Rare,F13,1,1,None,Flying\nSacrifice Judge's Familiar: Counter target instant or sorcery spell unless its controller pays {1}.
Reliquary Tower,0.0,None,None,None,['Land'],None,Rare,F13,None,None,None,You have no maximum hand size.\n{T}: Add {C}.
Call of the Conclave,2.0,"['Green', 'White']","['G', 'W']",None,['Sorcery'],None,Rare,F13,None,None,None,Create a 3/3 green Centaur creature token.
Sin Collector,3.0,"['Black', 'White']","['B', 'W']",None,['Creature'],"['Human', 'Cleric']",Rare,F13,2,1,None,"When Sin Collector enters the battlefield, target opponent reveals their hand. You choose an instant or sorcery card from it and exile that card."
Grisly Salvage,2.0,"['Black', 'Green']","['B', 'G']",None,['Instant'],None,Rare,F13,None,None,None,Reveal the top five cards of your library. You may put a creature or land card from among them into your hand. Put the rest into your graveyard.
Rakdos Cackler,1.0,"['Black', 'Red']","['B', 'R']",None,['Creature'],['Devil'],Rare,F13,1,1,None,Unleash (You may have this creature enter the battlefield with a +1/+1 counter on it. It can't block as long as it has a +1/+1 counter on it.)
Ghor-Clan Rampager,4.0,"['Green', 'Red']","['G', 'R']",None,['Creature'],['Beast'],Rare,F13,4,4,None,"Trample\nBloodrush — {R}{G}, Discard Ghor-Clan Rampager: Target attacking creature gets +4/+4 and gains trample until end of turn."
