Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Stormblood Berserker,2.0,['Red'],['R'],None,['Creature'],"['Human', 'Berserker']",Uncommon,M12,1,1,None,"Bloodthirst 2 (If an opponent was dealt damage this turn, this creature enters the battlefield with two +1/+1 counters on it.)\nMenace (This creature can't be blocked except by two or more creatures.)"
Llanowar Elves,1.0,['Green'],['G'],None,['Creature'],"['Elf', 'Druid']",Common,M12,1,1,None,{T}: Add {G}.
Slaughter Cry,3.0,['Red'],['R'],None,['Instant'],None,Common,M12,None,None,None,Target creature gets +3/+0 and gains first strike until end of turn. (It deals combat damage before creatures without first strike.)
Jade Mage,2.0,['Green'],['G'],None,['Creature'],"['Human', 'Shaman']",Uncommon,M12,2,1,None,{2}{G}: Create a 1/1 green Saproling creature token.
Shock,1.0,['Red'],['R'],None,['Instant'],None,Common,M12,None,None,None,Shock deals 2 damage to any target.
Hunter's Insight,3.0,['Green'],['G'],None,['Instant'],None,Uncommon,M12,None,None,None,"Choose target creature you control. Whenever that creature deals combat damage to a player or planeswalker this turn, draw that many cards."
Scrambleverse,8.0,['Red'],['R'],None,['Sorcery'],None,Rare,M12,None,None,None,"For each nonland permanent, choose a player at random. Then each player gains control of each permanent for which they were chosen. Untap those permanents."
Greater Basilisk,5.0,['Green'],['G'],None,['Creature'],['Basilisk'],Common,M12,3,5,None,Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Reverberate,2.0,['Red'],['R'],None,['Instant'],None,Rare,M12,None,None,None,Copy target instant or sorcery spell. You may choose new targets for the copy.
Gladecover Scout,1.0,['Green'],['G'],None,['Creature'],"['Elf', 'Scout']",Common,M12,1,1,None,Hexproof (This creature can't be the target of spells or abilities your opponents control.)
Manic Vandal,3.0,['Red'],['R'],None,['Creature'],"['Human', 'Warrior']",Common,M12,2,2,None,"When Manic Vandal enters the battlefield, destroy target artifact."
Giant Spider,4.0,['Green'],['G'],None,['Creature'],['Spider'],Common,M12,2,4,None,Reach (This creature can block creatures with flying.)
Manabarbs,4.0,['Red'],['R'],None,['Enchantment'],None,Rare,M12,None,None,None,"Whenever a player taps a land for mana, Manabarbs deals 1 damage to that player."
Garruk's Horde,7.0,['Green'],['G'],None,['Creature'],['Beast'],Rare,M12,7,7,None,Trample\nPlay with the top card of your library revealed.\nYou may cast creature spells from the top of your library. (Do this only any time you could cast that creature spell. You still pay the spell's costs.)
