Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Nightwing Shade,5.0,['Black'],['B'],None,['Creature'],['Shade'],Common,M14,2,2,None,Flying\n{1}{B}: Nightwing Shade gets +1/+1 until end of turn.
Manaweft Sliver,2.0,['Green'],['G'],None,['Creature'],['Sliver'],Uncommon,M14,1,1,None,"Sliver creatures you control have ""{T}: Add one mana of any color."""
Mind Rot,3.0,['Black'],['B'],None,['Sorcery'],None,Common,M14,None,None,None,Target player discards two cards.
Lay of the Land,1.0,['Green'],['G'],None,['Sorcery'],None,Common,M14,None,None,None,"Search your library for a basic land card, reveal it, put it into your hand, then shuffle."
Nightmare,6.0,['Black'],['B'],None,['Creature'],"['Nightmare', 'Horse']",Rare,M14,*,*,None,Flying (This creature can't be blocked except by creatures with flying or reach.)\nNightmare's power and toughness are each equal to the number of Swamps you control.
Kalonian Tusker,2.0,['Green'],['G'],None,['Creature'],['Beast'],Uncommon,M14,3,3,None,None
Minotaur Abomination,6.0,['Black'],['B'],None,['Creature'],"['Zombie', 'Minotaur']",Common,M14,4,6,None,None
Kalonian Hydra,5.0,['Green'],['G'],None,['Creature'],['Hydra'],Mythic,M14,0,0,None,"Trample\nKalonian Hydra enters the battlefield with four +1/+1 counters on it.\nWhenever Kalonian Hydra attacks, double the number of +1/+1 counters on each creature you control."
Liliana of the Dark Realms,4.0,['Black'],['B'],['Legendary'],['Planeswalker'],['Liliana'],Mythic,M14,None,None,3,"[+1]: Search your library for a Swamp card, reveal it, put it into your hand, then shuffle.\n[−3]: Target creature gets +X/+X or -X/-X until end of turn, where X is the number of Swamps you control.\n[−6]: You get an emblem with ""Swamps you control have '{T}: Add {B}{B}{B}{B}.'"""
Into the Wilds,4.0,['Green'],['G'],None,['Enchantment'],None,Rare,M14,None,None,None,"At the beginning of your upkeep, look at the top card of your library. If it's a land card, you may put it onto the battlefield."
Lifebane Zombie,3.0,['Black'],['B'],None,['Creature'],"['Zombie', 'Warrior']",Rare,M14,3,1,None,"Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.)\nWhen Lifebane Zombie enters the battlefield, target opponent reveals their hand. You choose a green or white creature card from it and exile that card."
Hunt the Weak,4.0,['Green'],['G'],None,['Sorcery'],None,Common,M14,None,None,None,Put a +1/+1 counter on target creature you control. Then that creature fights target creature you don't control. (Each deals damage equal to its power to the other.)
Mark of the Vampire,4.0,['Black'],['B'],None,['Enchantment'],['Aura'],Common,M14,None,None,None,Enchant creature\nEnchanted creature gets +2/+2 and has lifelink.
Howl of the Night Pack,7.0,['Green'],['G'],None,['Sorcery'],None,Uncommon,M14,None,None,None,Create a 2/2 green Wolf creature token for each Forest you control.
Liturgy of Blood,5.0,['Black'],['B'],None,['Sorcery'],None,Common,M14,None,None,None,Destroy target creature. Add {B}{B}{B}.
Groundshaker Sliver,7.0,['Green'],['G'],None,['Creature'],['Sliver'],Common,M14,5,5,None,Sliver creatures you control have trample. (A creature with trample can deal excess combat damage to the player or planeswalker it's attacking.)
Liliana's Reaver,4.0,['Black'],['B'],None,['Creature'],['Zombie'],Rare,M14,4,3,None,"Deathtouch\nWhenever Liliana's Reaver deals combat damage to a player, that player discards a card and you create a tapped 2/2 black Zombie creature token."
Gladecover Scout,1.0,['Green'],['G'],None,['Creature'],"['Elf', 'Scout']",Common,M14,1,1,None,Hexproof (This creature can't be the target of spells or abilities your opponents control.)
Grim Return,3.0,['Black'],['B'],None,['Instant'],None,Rare,M14,None,None,None,Choose target creature card in a graveyard that was put there from the battlefield this turn. Put that card onto the battlefield under your control.
Gnawing Zombie,2.0,['Black'],['B'],None,['Creature'],['Zombie'],Uncommon,M14,1,3,None,"{1}{B}, Sacrifice a creature: Target player loses 1 life and you gain 1 life."
Giant Spider,4.0,['Green'],['G'],None,['Creature'],['Spider'],Common,M14,2,4,None,Reach (This creature can block creatures with flying.)
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,M14,None,None,None,({T}: Add {G}.)
Festering Newt,1.0,['Black'],['B'],None,['Creature'],['Salamander'],Common,M14,1,1,None,"When Festering Newt dies, target creature an opponent controls gets -1/-1 until end of turn. That creature gets -4/-4 instead if you control a creature named Bogbrew Witch."
Giant Growth,1.0,['Green'],['G'],None,['Instant'],None,Common,M14,None,None,None,Target creature gets +3/+3 until end of turn.
Duress,1.0,['Black'],['B'],None,['Sorcery'],None,Common,M14,None,None,None,"Target opponent reveals their hand. You choose a noncreature, nonland card from it. That player discards that card."
Garruk's Horde,7.0,['Green'],['G'],None,['Creature'],['Beast'],Rare,M14,7,7,None,Trample\nPlay with the top card of your library revealed.\nYou may cast creature spells from the top of your library. (Do this only any time you could cast that creature spell. You still pay the spell's costs.)
Doom Blade,2.0,['Black'],['B'],None,['Instant'],None,Uncommon,M14,None,None,None,Destroy target nonblack creature.
