Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Seat of the Synod,0.0,None,['U'],None,"['Artifact', 'Land']",None,Common,WC04,None,None,None,(Seat of the Synod isn't a spell.)\n{T}: Add {U}.
Rewind,4.0,['Blue'],['U'],None,['Instant'],None,Uncommon,WC04,None,None,None,Counter target spell. Untap up to four lands.
Great Furnace,0.0,None,['R'],None,"['Artifact', 'Land']",None,Common,WC04,None,None,None,{T}: Add {R}.
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,WC04,None,None,None,({T}: Add {G}.)
Mana Leak,2.0,['Blue'],['U'],None,['Instant'],None,Common,WC04,None,None,None,Counter target spell unless its controller pays {3}.
Glimmervoid,0.0,None,None,None,['Land'],None,Rare,WC04,None,None,None,"At the beginning of the end step, if you control no artifacts, sacrifice Glimmervoid.\n{T}: Add one mana of any color."
Decree of Justice,4.0,['White'],['W'],None,['Sorcery'],None,Rare,WC04,None,None,None,"Create X 4/4 white Angel creature tokens with flying.\nCycling {2}{W} ({2}{W}, Discard this card: Draw a card.)\nWhen you cycle Decree of Justice, you may pay {X}. If you do, create X 1/1 white Soldier creature tokens."
Blinkmoth Nexus,0.0,None,None,None,['Land'],None,Rare,WC04,None,None,None,"{T}: Add {C}.\n{1}: Blinkmoth Nexus becomes a 1/1 Blinkmoth artifact creature with flying until end of turn. It's still a land.\n{1}, {T}: Target Blinkmoth creature gets +1/+1 until end of turn."
Wrath of God,4.0,['White'],['W'],None,['Sorcery'],None,Rare,WC04,None,None,None,Destroy all creatures. They can't be regenerated.
Welding Jar,0.0,None,None,None,['Artifact'],None,Common,WC04,None,None,None,Sacrifice Welding Jar: Regenerate target artifact.
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,WC04,None,None,None,({T}: Add {G}.)
Thirst for Knowledge,3.0,['Blue'],['U'],None,['Instant'],None,Uncommon,WC04,None,None,None,Draw three cards. Then discard two cards unless you discard an artifact card.
Ornithopter,0.0,None,None,None,"['Artifact', 'Creature']",['Thopter'],Uncommon,WC04,0,2,None,Flying
Plow Under,5.0,['Green'],['G'],None,['Sorcery'],None,Rare,WC04,None,None,None,Put two target lands on top of their owners' libraries.
Stifle,1.0,['Blue'],['U'],None,['Instant'],None,Rare,WC04,None,None,None,Counter target activated or triggered ability. (Mana abilities can't be targeted.)
Frogmite,4.0,None,None,None,"['Artifact', 'Creature']",['Frog'],Common,WC04,2,2,None,Affinity for artifacts (This spell costs {1} less to cast for each artifact you control.)
Plains,0.0,None,['W'],['Basic'],['Land'],['Plains'],Common,WC04,None,None,None,({T}: Add {W}.)
Pacifism,2.0,['White'],['W'],None,['Enchantment'],['Aura'],Common,WC04,None,None,None,Enchant creature\nEnchanted creature can't attack or block.
Wing Shards,3.0,['White'],['W'],None,['Instant'],None,Uncommon,WC04,None,None,None,"Target player sacrifices an attacking creature.\nStorm (When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies.)"
Plains,0.0,None,['W'],['Basic'],['Land'],['Plains'],Common,WC04,None,None,None,({T}: Add {W}.)
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,WC04,None,None,None,({T}: Add {U}.)
Plains,0.0,None,['W'],['Basic'],['Land'],['Plains'],Common,WC04,None,None,None,({T}: Add {W}.)
Rude Awakening,5.0,['Green'],['G'],None,['Sorcery'],None,Rare,WC04,None,None,None,"Choose one —\n• Untap all lands you control.\n• Until end of turn, lands you control become 2/2 creatures that are still lands.\nEntwine {2}{G} (Choose both if you pay the entwine cost.)"
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,WC04,None,None,None,({T}: Add {U}.)
Seething Song,3.0,['Red'],['R'],None,['Instant'],None,Common,WC04,None,None,None,Add {R}{R}{R}{R}{R}.
Windswept Heath,0.0,None,None,None,['Land'],None,Rare,WC04,None,None,None,"{T}, Pay 1 life, Sacrifice Windswept Heath: Search your library for a Forest or Plains card, put it onto the battlefield, then shuffle."
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,WC04,None,None,None,({T}: Add {U}.)
Arcbound Ravager,2.0,None,None,None,"['Artifact', 'Creature']",['Beast'],Rare,WC04,0,0,None,"Sacrifice an artifact: Put a +1/+1 counter on Arcbound Ravager.\nModular 1 (This creature enters the battlefield with a +1/+1 counter on it. When it dies, you may put its +1/+1 counters on target artifact creature.)"
Eternal Witness,3.0,['Green'],['G'],None,['Creature'],"['Human', 'Shaman']",Uncommon,WC04,2,1,None,"When Eternal Witness enters the battlefield, you may return target card from your graveyard to your hand."
Plains,0.0,None,['W'],['Basic'],['Land'],['Plains'],Common,WC04,None,None,None,({T}: Add {W}.)
Plains,0.0,None,['W'],['Basic'],['Land'],['Plains'],Common,WC04,None,None,None,({T}: Add {W}.)
Plains,0.0,None,['W'],['Basic'],['Land'],['Plains'],Common,WC04,None,None,None,({T}: Add {W}.)
Chrome Mox,0.0,None,None,None,['Artifact'],None,Rare,WC04,None,None,None,"Imprint — When Chrome Mox enters the battlefield, you may exile a nonartifact, nonland card from your hand.\n{T}: Add one mana of any of the exiled card's colors."
Tranquil Thicket,0.0,None,['G'],None,['Land'],None,Common,WC04,None,None,None,"Tranquil Thicket enters the battlefield tapped.\n{T}: Add {G}.\nCycling {G} ({G}, Discard this card: Draw a card.)"
Flooded Strand,0.0,None,None,None,['Land'],None,Rare,WC04,None,None,None,"{T}, Pay 1 life, Sacrifice Flooded Strand: Search your library for a Plains or Island card, put it onto the battlefield, then shuffle."
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,WC04,None,None,None,({T}: Add {G}.)
